,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,341,0,0,0.0,0.0,2284,2281,0.0,0.0,0.0
0,341,68,68,38.33,38.0,2291,2297,2614.1059999999998,-2584.0,-7.842318
0,341,0,0,0.0,0.0,2308,2301,0.0,0.0,0.0
0,341,68,68,38.3,37.9,2310,2317,2612.06,-2577.2,-7.83618
0,341,0,0,0.0,0.0,2329,2320,0.0,0.0,0.0
0,341,0,0,0.0,0.0,2339,2333,0.0,0.0,0.0
0,341,68,68,37.9,37.62,2340,2346,2584.78,-2558.16,-7.754340000000001
0,341,68,68,38.1,37.8,2351,2359,2598.42,-2570.3999999999996,-7.79526
0,341,68,68,38.2,38.05,2360,2366,2605.2400000000002,-2587.3999999999996,-7.81572
0,341,68,68,38.7,38.15,2370,2379,2639.34,-2594.2,-7.91802
0,341,0,0,0.0,0.0,2386,2383,0.0,0.0,0.0
0,341,68,68,38.9,38.52,2390,2396,2652.98,-2619.36,-7.95894
0,341,0,0,0.0,0.0,2405,2404,0.0,0.0,0.0
0,341,68,68,39.0,38.59,2411,2419,2659.8,-2624.1200000000003,-7.979400000000001
0,342,68,69,40.1,39.01,2421,2429,2734.82,-2691.69,-8.204460000000001
0,342,0,0,0.0,0.0,2434,2432,0.0,0.0,0.0
0,342,0,0,0.0,0.0,2449,2442,0.0,0.0,0.0
0,342,0,0,0.0,0.0,2457,2451,0.0,0.0,0.0
0,342,0,0,0.0,0.0,2469,2462,0.0,0.0,0.0
0,342,0,0,0.0,0.0,2479,2470,0.0,0.0,0.0
0,343,68,69,30.9,30.5,2480,2488,2113.56,-2104.5,-6.34068
0,343,0,0,0.0,0.0,2497,2493,0.0,0.0,0.0
0,343,0,0,0.0,0.0,2509,2503,0.0,0.0,0.0
0,343,0,0,0.0,0.0,2519,2510,0.0,0.0,0.0
0,343,0,0,0.0,0.0,2529,2520,0.0,0.0,0.0
0,343,68,68,30.0,29.8,2530,2534,2058.0,-2026.4,-6.1739999999999995
0,343,68,68,30.08,30.0,2540,2549,2063.488,-2040.0,-6.1904639999999995
0,343,0,0,0.0,0.0,2559,2556,0.0,0.0,0.0
0,343,0,0,0.0,0.0,2564,2561,0.0,0.0,0.0
0,343,68,68,29.75,29.6,2578,2579,2040.8500000000001,-2012.8000000000002,-6.12255
0,343,0,0,0.0,0.0,2585,2584,0.0,0.0,0.0
0,344,68,69,30.0,29.6,2592,2595,2058.0,-2042.4,-6.1739999999999995
0,344,0,0,0.0,0.0,2608,2603,0.0,0.0,0.0
0,344,0,0,0.0,0.0,2618,2610,0.0,0.0,0.0
0,344,0,0,0.0,0.0,2629,2626,0.0,0.0,0.0
